Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
557,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?28b9=y9h8%20%20,200,,37,396,0,218,2,,,[?28b9=y9h8  ]
556,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8g84=8y25%20%20,200,,37,396,0,218,2,,,[?8g84=8y25  ]
554,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c41z=x9m0%20%20,200,,38,396,0,218,2,,,[?c41z=x9m0  ]
559,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?36t8=05s6%20%20,200,,35,396,0,218,2,,,[?36t8=05s6  ]
560,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?55cz=7092%20%20,200,,35,396,0,218,2,,,[?55cz=7092  ]
558,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?nh5k=d94o%20%20,200,,37,396,0,218,2,,,[?nh5k=d94o  ]
561,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6jk5=1xe3%20%20,200,,38,396,0,218,2,,,[?6jk5=1xe3  ]
563,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4f7z=7hea%20%20,200,,36,396,0,218,2,,,[?4f7z=7hea  ]
564,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2bh2=3q8x%20%20,200,,36,396,0,218,2,,,[?2bh2=3q8x  ]
562,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?661c=hf24%20%20,200,,37,396,0,218,2,,,[?661c=hf24  ]
566,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ruuz=8btd%20%20,200,,35,396,0,218,2,,,[?ruuz=8btd  ]
565,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sz98=tx49%20%20,200,,35,396,0,218,2,,,[?sz98=tx49  ]
567,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b48h=i166%20%20,200,,36,396,0,218,2,,,[?b48h=i166  ]
568,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?vpr5=x8w4%20%20,200,,38,396,0,218,2,,,[?vpr5=x8w4  ]
572,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?47x0=343x%20%20,200,,34,396,0,218,2,,,[?47x0=343x  ]
570,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ko7l=e812%20%20,200,,35,396,0,218,2,,,[?ko7l=e812  ]
571,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7lz1=9av4%20%20,200,,35,396,0,218,2,,,[?7lz1=9av4  ]
569,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w2ed=4tik%20%20,200,,39,396,0,218,2,,,[?w2ed=4tik  ]
575,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?57t8=oea0%20%20,200,,36,396,0,218,2,,,[?57t8=oea0  ]
574,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ypyb=d84h%20%20,200,,36,396,0,218,2,,,[?ypyb=d84h  ]
573,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2s8f=f7eo%20%20,200,,37,396,0,218,2,,,[?2s8f=f7eo  ]
576,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?k102=z7q7%20%20,200,,38,396,0,218,2,,,[?k102=z7q7  ]
577,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?g20a=a510%20%20,200,,39,396,0,218,2,,,[?g20a=a510  ]
580,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?564h=598s%20%20,200,,40,396,0,218,2,,,[?564h=598s  ]
578,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?f72a=3355%20%20,200,,40,396,0,218,2,,,[?f72a=3355  ]
582,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?90i1=49o4%20%20,200,,35,396,0,218,2,,,[?90i1=49o4  ]
583,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2c50=01ve%20%20,200,,35,396,0,218,2,,,[?2c50=01ve  ]
584,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?z1gv=0da4%20%20,200,,35,396,0,218,2,,,[?z1gv=0da4  ]
579,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8ij6=7e1u%20%20,200,,43,396,0,218,2,,,[?8ij6=7e1u  ]
581,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?e2xk=pau0%20%20,200,,38,396,0,218,2,,,[?e2xk=pau0  ]
585,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?372s=3yfp%20%20,200,,34,396,0,218,2,,,[?372s=3yfp  ]
586,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8kss=x89w%20%20,200,,34,396,0,218,2,,,[?8kss=x89w  ]
587,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6e09=er19%20%20,200,,35,396,0,218,2,,,[?6e09=er19  ]
588,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?akh8=q55f%20%20,200,,34,396,0,218,2,,,[?akh8=q55f  ]
589,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7h85=4s19%20%20,200,,38,396,0,218,2,,,[?7h85=4s19  ]
590,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2e2c=9xyz%20%20,200,,37,396,0,218,2,,,[?2e2c=9xyz  ]
591,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?e69p=1hgz%20%20,200,,35,396,0,218,2,,,[?e69p=1hgz  ]
594,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b670=84qp%20%20,200,,34,396,0,218,2,,,[?b670=84qp  ]
592,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2sir=7o9d%20%20,200,,35,396,0,218,2,,,[?2sir=7o9d  ]
593,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?68hs=e9rv%20%20,200,,37,396,0,218,2,,,[?68hs=e9rv  ]
595,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kml5=vlqc%20%20,200,,36,396,0,218,2,,,[?kml5=vlqc  ]
598,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5i72=www2%20%20,200,,36,396,0,218,2,,,[?5i72=www2  ]
596,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?faa3=qts2%20%20,200,,37,396,0,218,2,,,[?faa3=qts2  ]
597,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c5g2=u22m%20%20,200,,37,396,0,218,2,,,[?c5g2=u22m  ]
599,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?43rw=v97r%20%20,200,,37,396,0,218,2,,,[?43rw=v97r  ]
600,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q3h5=d29x%20%20,200,,35,396,0,218,2,,,[?q3h5=d29x  ]
602,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h9r7=12v5%20%20,200,,36,396,0,218,2,,,[?h9r7=12v5  ]
603,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?75h6=6896%20%20,200,,36,396,0,218,2,,,[?75h6=6896  ]
607,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x442=n1l9%20%20,200,,37,396,0,218,2,,,[?x442=n1l9  ]
606,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?99uw=3fds%20%20,200,,37,396,0,218,2,,,[?99uw=3fds  ]
605,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o9q3=8p5k%20%20,200,,37,396,0,218,2,,,[?o9q3=8p5k  ]
609,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?v2t7=n07r%20%20,200,,36,396,0,218,2,,,[?v2t7=n07r  ]
604,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1tm7=to9o%20%20,200,,38,396,0,218,2,,,[?1tm7=to9o  ]
601,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?f2sd=y820%20%20,200,,39,396,0,218,2,,,[?f2sd=y820  ]
608,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?eglo=m651%20%20,200,,37,396,0,218,2,,,[?eglo=m651  ]
610,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?342p=h0b9%20%20,200,,34,396,0,218,2,,,[?342p=h0b9  ]
611,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6bj1=aq9o%20%20,200,,35,396,0,218,2,,,[?6bj1=aq9o  ]
613,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2kz9=1st1%20%20,200,,37,396,0,218,2,,,[?2kz9=1st1  ]
615,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8o5m=uo3j%20%20,200,,34,396,0,218,2,,,[?8o5m=uo3j  ]
614,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?52i9=134v%20%20,200,,34,396,0,218,2,,,[?52i9=134v  ]
616,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?s4h5=3em1%20%20,200,,34,396,0,218,2,,,[?s4h5=3em1  ]
612,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?xoud=81lu%20%20,200,,37,396,0,218,2,,,[?xoud=81lu  ]
618,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?j2xr=4h00%20%20,200,,37,396,0,218,2,,,[?j2xr=4h00  ]
617,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h759=spde%20%20,200,,36,396,0,218,2,,,[?h759=spde  ]
621,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0d2d=qq33%20%20,200,,34,396,0,218,2,,,[?0d2d=qq33  ]
619,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1xv7=2yo2%20%20,200,,34,396,0,218,2,,,[?1xv7=2yo2  ]
620,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4qc4=9yt7%20%20,200,,34,396,0,218,2,,,[?4qc4=9yt7  ]
623,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kdbj=s39n%20%20,200,,33,396,0,218,2,,,[?kdbj=s39n  ]
622,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q5y7=ulez%20%20,200,,35,396,0,218,2,,,[?q5y7=ulez  ]
624,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?z2ee=ly04%20%20,200,,39,396,0,218,2,,,[?z2ee=ly04  ]
627,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?00mj=wal2%20%20,200,,37,396,0,218,2,,,[?00mj=wal2  ]
631,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?je17=w0x2%20%20,200,,37,396,0,218,2,,,[?je17=w0x2  ]
625,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?857i=upq8%20%20,200,,39,396,0,218,2,,,[?857i=upq8  ]
626,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0e22=7e12%20%20,200,,39,396,0,218,2,,,[?0e22=7e12  ]
633,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6nb3=w2vp%20%20,200,,37,396,0,218,2,,,[?6nb3=w2vp  ]
481,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7m2z=3bx5%20%20,200,,279,396,0,218,2,,,[?7m2z=3bx5  ]
628,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bn99=42ag%20%20,200,,40,396,0,218,2,,,[?bn99=42ag  ]
632,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?01a3=2903%20%20,200,,38,396,0,218,2,,,[?01a3=2903  ]
630,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?33a3=wpio%20%20,200,,39,396,0,218,2,,,[?33a3=wpio  ]
629,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b7nv=rx7a%20%20,200,,39,396,0,218,2,,,[?b7nv=rx7a  ]
639,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gf3c=v63x%20%20,200,,34,396,0,218,2,,,[?gf3c=v63x  ]
634,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?147c=7a58%20%20,200,,40,396,0,218,2,,,[?147c=7a58  ]
638,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bzh8=488y%20%20,200,,34,396,0,218,2,,,[?bzh8=488y  ]
635,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x9tw=khrs%20%20,200,,35,396,0,218,2,,,[?x9tw=khrs  ]
637,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8e74=3gdh%20%20,200,,38,396,0,218,2,,,[?8e74=3gdh  ]
636,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0k8l=tyx5%20%20,200,,38,396,0,218,2,,,[?0k8l=tyx5  ]
640,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fbu0=d530%20%20,200,,37,396,0,218,2,,,[?fbu0=d530  ]
641,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0g2d=ji9k%20%20,200,,38,396,0,218,2,,,[?0g2d=ji9k  ]
643,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5u96=z085%20%20,200,,34,396,0,218,2,,,[?5u96=z085  ]
644,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u2s6=sp9z%20%20,200,,38,396,0,218,2,,,[?u2s6=sp9z  ]
646,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8tcv=a316%20%20,200,,34,396,0,218,2,,,[?8tcv=a316  ]
642,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3r18=9a3f%20%20,200,,38,396,0,218,2,,,[?3r18=9a3f  ]
645,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q19l=z0w9%20%20,200,,36,396,0,218,2,,,[?q19l=z0w9  ]
648,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h93c=d26g%20%20,200,,35,396,0,218,2,,,[?h93c=d26g  ]
649,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x850=r5g3%20%20,200,,35,396,0,218,2,,,[?x850=r5g3  ]
651,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q22q=b1zf%20%20,200,,36,396,0,218,2,,,[?q22q=b1zf  ]
647,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0oo3=9kt5%20%20,200,,38,396,0,218,2,,,[?0oo3=9kt5  ]
650,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?909g=4koh%20%20,200,,37,396,0,218,2,,,[?909g=4koh  ]
657,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?94hl=1476%20%20,200,,37,396,0,218,2,,,[?94hl=1476  ]
653,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?11pt=t926%20%20,200,,37,396,0,218,2,,,[?11pt=t926  ]
656,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?t62j=qxv1%20%20,200,,37,396,0,218,2,,,[?t62j=qxv1  ]
660,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0w6s=vl43%20%20,200,,35,396,0,218,2,,,[?0w6s=vl43  ]
658,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h90k=0zg0%20%20,200,,39,396,0,218,2,,,[?h90k=0zg0  ]
652,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a59u=608f%20%20,200,,41,396,0,218,2,,,[?a59u=608f  ]
661,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c3gs=9e9r%20%20,200,,38,396,0,218,2,,,[?c3gs=9e9r  ]
659,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?j679=23lj%20%20,200,,39,396,0,218,2,,,[?j679=23lj  ]
655,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n3p6=bjtn%20%20,200,,41,396,0,218,2,,,[?n3p6=bjtn  ]
654,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?j41z=k064%20%20,200,,41,396,0,218,2,,,[?j41z=k064  ]
662,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3lr6=48b6%20%20,200,,36,396,0,218,2,,,[?3lr6=48b6  ]
663,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?554n=e3wr%20%20,200,,36,396,0,218,2,,,[?554n=e3wr  ]
664,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?yd04=hx17%20%20,200,,36,396,0,218,2,,,[?yd04=hx17  ]
665,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u3pf=006h%20%20,200,,37,396,0,218,2,,,[?u3pf=006h  ]
666,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?y6v8=o4i6%20%20,200,,37,396,0,218,2,,,[?y6v8=o4i6  ]
668,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5e06=03wi%20%20,200,,36,396,0,218,2,,,[?5e06=03wi  ]
667,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?um3z=37j5%20%20,200,,36,396,0,218,2,,,[?um3z=37j5  ]
670,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?oj2h=4705%20%20,200,,38,396,0,218,2,,,[?oj2h=4705  ]
669,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w015=w8k1%20%20,200,,39,396,0,218,2,,,[?w015=w8k1  ]
677,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bsf1=80q9%20%20,200,,35,396,0,218,2,,,[?bsf1=80q9  ]
674,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?979g=bxx4%20%20,200,,38,396,0,218,2,,,[?979g=bxx4  ]
672,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1z1i=sixy%20%20,200,,39,396,0,218,2,,,[?1z1i=sixy  ]
678,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5c23=lxt9%20%20,200,,36,396,0,218,2,,,[?5c23=lxt9  ]
673,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9czq=2391%20%20,200,,37,396,0,218,2,,,[?9czq=2391  ]
675,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?uy4p=21k8%20%20,200,,37,396,0,218,2,,,[?uy4p=21k8  ]
671,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2p8y=1784%20%20,200,,38,396,0,218,2,,,[?2p8y=1784  ]
679,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?e8i5=14k1%20%20,200,,38,396,0,218,2,,,[?e8i5=14k1  ]
676,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w234=ip8v%20%20,200,,38,396,0,218,2,,,[?w234=ip8v  ]
681,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4qg9=a8s7%20%20,200,,34,396,0,218,2,,,[?4qg9=a8s7  ]
683,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0986=dw6e%20%20,200,,34,396,0,218,2,,,[?0986=dw6e  ]
682,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ooi6=y735%20%20,200,,38,396,0,218,2,,,[?ooi6=y735  ]
680,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?46kz=91jc%20%20,200,,38,396,0,218,2,,,[?46kz=91jc  ]
687,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fz17=60d2%20%20,200,,38,396,0,218,2,,,[?fz17=60d2  ]
686,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9v76=7u4w%20%20,200,,38,396,0,218,2,,,[?9v76=7u4w  ]
684,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?899q=7p91%20%20,200,,39,396,0,218,2,,,[?899q=7p91  ]
685,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?pj95=99o5%20%20,200,,39,396,0,218,2,,,[?pj95=99o5  ]
688,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?80q0=w55m%20%20,200,,37,396,0,218,2,,,[?80q0=w55m  ]
690,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?qx28=yx9f%20%20,200,,35,396,0,218,2,,,[?qx28=yx9f  ]
692,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?in66=6c17%20%20,200,,36,396,0,218,2,,,[?in66=6c17  ]
